what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092949708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092977341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092978643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092981606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093205334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669093210232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093212433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093739333
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669093741874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093743187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093746026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093747496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093761574
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1669093763787
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669093763796
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669093765173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093767807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093770874
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669093771320
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669093774104
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669093774363
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1669093781154
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669093781164
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669093783472
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669093783688
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669093784633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669093810145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093814845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093903714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669093905891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669093906948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094247435
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669094249382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094250223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094263574
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1669094265741
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669094265748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669094267374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094269815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094271926
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669094272363
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669094274978
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669094275238
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1669094281924
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669094281930
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1669094282089
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1669094282168
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1669094282196
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669094284043
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669094284263
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669094284860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669094308178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094309603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094353420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669094359556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094377399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094424863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094433667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669094482643
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1669094485221
